loc,smellsCount,assertionRoulette,conditionalTestLogic,constructorInitialization,defaultTest,duplicateAssert,eagerTest,emptyTest,generalFixture,lazyTest,magicNumberTest,mysteryGuest,printStatement,redundantAssertion,resourceOptimism,sensitiveEquality,sleepyTest,unknownTest,verboseTest,klass
30,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
33,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
16,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37,6,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
10,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
9,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
62,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
34,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
29,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,6,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
37,6,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
22,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
16,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
56,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
58,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
22,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
55,6,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
21,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
12,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
21,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
19,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7,5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
63,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
53,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
24,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
40,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
22,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
9,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11,5,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
4,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
19,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
14,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
71,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
18,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
20,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
20,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
38,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
20,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35,6,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
21,7,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
26,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
58,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
49,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
14,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
33,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
37,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
22,5,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
28,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27,5,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
20,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
97,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
39,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
150,7,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
20,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
15,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
253,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
